numero;PrimeiroNome;UltimoNome;Curso;notas*avg
511;Peri;Kermit;MIEI;(18,5,8,4,9)
468;Meriel;Koziara;MIEFIS;(14)
528;Cacilie;Cornelia;MIEI;(11)
958;Robinia;Smitt;LCC;(5,16,5,5,11,6)
245;Leanna;Harday;LCC;(18,13)
207;Bibby;Cadmar;LCC;(5)
386;Kelly;Strephon;LCC;(1,13,3,18)
771;Estell;Edmund;MIEI;(18,10,11,12)
233;Leanna;Garbe;LCC;(15)
644;Desirae;Seagraves;MIEI;(17,4,19)
341;Jillayne;Herrera;MIEI;(16,2)
568;Alisha;Idelia;LCC;(9,5,18,16)
728;Raina;Alabaster;MIEFIS;(6,16,14)
851;Leia;Hailee;LCC;(19)
196;Chere;Lesley;MIEFIS;(1,15)
890;Kary;Bonucci;MIEFIS;(4,19,1,10,16)
819;Mellicent;Joseph;MIEI;(5,7,1,10,5)
126;Coral;Zachary;MIEI;(2,7,6,13,11)
440;Blinni;Saunderson;LCC;(8,1,19)
610;Willetta;Stover;LCC;(4)
279;Kaja;Latini;MIEI;(6,0)
835;Jessamyn;Hailee;MIEFIS;(15,1,9,9,15,13)
228;Dione;Lytton;MIEFIS;(5,14,5,17,0,0)
241;Gertrud;Iaverne;MIEFIS;(11,10,6,18,8)
145;Rubie;Colleen;MIEFIS;(13,16,9,6)
408;Bee;Faust;MIEFIS;(4,11,19,10,2)
433;Dulcinea;Reidar;MIEFIS;(4)
789;Gusella;Engdahl;MIEFIS;(2,6,1,2)
823;Jenda;Nisbet;MIEI;(0,7,13,19,5)
498;Karina;Raffo;MIEI;(16,1,2)
624;Dorice;Warthman;LCC;(14,14,7,2,13,3)
963;Roberta;Elsinore;LCC;(19)
570;Adele;Rustice;MIEFIS;(0,1,8)
374;Larine;Solitta;MIEI;(19,0,12,10,19,4)
450;Asia;Hortensia;LCC;(15,13,18)
449;Katleen;Emerson;LCC;(11,1,17,13)
232;Asia;Rooney;MIEFIS;(17,11,15)
420;Tiffie;Donoghue;MIEI;(7,7,14,15)
778;Oralee;Talia;LCC;(8,4)
692;Correy;Prober;MIEI;(8,2,12,4,6,5)
349;Kimberley;Talia;MIEFIS;(5,16,12,8)
731;Chastity;Mott;LCC;(6,6,1)
556;Wilma;Rhu;LCC;(10,4)
222;Carree;Meli;LCC;(9,14)
437;Valera;Lasley;LCC;(10,9)
118;Kassey;Lane;MIEFIS;(10,6)
773;Marsiella;Brenn;MIEI;(6,1,15,1,3,11)
512;Ofilia;Brandice;MIEFIS;(4)
458;Corina;Llovera;LCC;(10)
842;Shandie;Vivle;MIEFIS;(6)
814;Georgina;Phi;MIEFIS;(4,12,1,4,15,2)
846;Binny;Pulsifer;MIEFIS;(5,8,8)
367;Kamilah;Magnolia;MIEFIS;(10,6,3,11,19)
861;Brana;Darrell;LCC;(0)
475;Dorthy;Georgy;LCC;(10,11,3,11,18,18)
629;Brandise;Voletta;MIEI;(16,1,17,1,0)
243;Arlena;Junie;MIEFIS;(8,0,17,10,6,13)
639;Fredericka;Danby;LCC;(7,7,15,7,11)
505;Evita;Grayce;MIEFIS;(11)
206;Andree;Lubin;MIEI;(1,5,0,0)
236;Lexine;Santoro;MIEI;(13,12)
287;Moyna;Jagir;LCC;(10,17,15)
847;Myriam;Levey;MIEI;(14,16,0,4,16)
128;Ebonee;Center;LCC;(10,15,3,17,15,8)
642;Atlanta;Norvol;LCC;(11)
780;Christy;Read;MIEI;(2)
848;Mildrid;Johnsson;MIEFIS;(18,0,0,12,1,0)
762;Lorie;Chesna;MIEFIS;(0,13,17)
165;Alameda;Chesna;MIEFIS;(17,0)
935;Deloria;Cassius;LCC;(9)
682;Ivett;Adalbert;MIEFIS;(2)
774;Letizia;Gregrory;MIEFIS;(0,9,16,14,14,8)
408;Cathie;Bibi;MIEI;(5,1)
230;Dyann;Thema;LCC;(8,1)
975;Nananne;Velick;MIEI;(0,12,7,0,11)
721;Ashlee;Laverne;MIEFIS;(7,11,18,19,4)
363;Clary;Dannye;MIEI;(9)
237;Lila;Baptlsta;LCC;(6,12,4)
391;Ayn;Parette;MIEFIS;(16,5,14,13,14)
846;Karena;Gordon;MIEFIS;(15,18,14,13,8,7)
686;Gwyneth;Rad;MIEI;(2,7,6,11,2,15)
896;Sharai;Afton;LCC;(11,5)
774;Teriann;Whittaker;MIEFIS;(15,12,13,8,14)
373;Phedra;Niles;MIEI;(4,10,1,16,11)
630;Jacquetta;Modie;MIEI;(1,5,19)
140;Ingrid;Hermes;MIEI;(4,0,5,7)
747;Lelah;Demitria;LCC;(2,10,9,1,2,13)
588;Sadie;Breed;MIEI;(7,2,17,6)
733;Hettie;Brotherson;LCC;(8,3,4,5)
305;Alameda;Norvol;MIEI;(8,15)
951;Albertina;Vernier;MIEI;(5,15,4,4,12)
516;Aeriela;Argus;LCC;(16,17,5,19,6)
817;Roseline;Shanley;MIEFIS;(8,15)
324;Marnia;Sawtelle;LCC;(11,7,16,1)
995;Michaelina;Mullane;MIEFIS;(6,7,17,12,18)
887;Vinita;Cristi;MIEI;(16,1,15,10)
801;Berget;Ledah;MIEI;(4,19,5,10,15,7)
177;Nikki;Valerio;LCC;(6,10,13,3)
727;Phedra;Ellerey;LCC;(18,10,9,8,13)
623;Mallory;Kaja;MIEI;(0,3,14,10,5)
677;Margalo;Corilla;MIEFIS;(9,5,1,1,19)
819;Paola;Ciapas;MIEFIS;(2,9,19,19)
875;Teriann;Dex;MIEFIS;(19,0,1,6)
487;Catrina;Naor;LCC;(17,6,4)
132;Linzy;Vilma;MIEFIS;(8,1)
143;Helsa;Azeria;MIEI;(12,4,0,12,0,13)
858;Cherilyn;Pandolfi;MIEI;(16,18,19,0,17,15)
494;Susette;Gino;LCC;(13,19,11,7,7)
447;Gilda;Tjon;MIEI;(17,12,2,4)
751;Peri;Philipp;LCC;(16)
418;Kathy;Haymes;MIEI;(1,17,4,7)
537;Viviene;Fancie;MIEI;(16,14,4,6)
351;Corene;Wandie;LCC;(13,12,1,18,17)
467;Ernesta;Adlare;MIEI;(11,19,19,12,9)
418;Magdalena;Viddah;MIEI;(15,3,6)
359;Maud;Weide;LCC;(13,3,3,19,7)
756;Ada;Sothena;MIEFIS;(13,1,11,9)
249;Sam;Milde;MIEI;(3,18,14)
383;Laurene;Naor;LCC;(9,13,0,15,5)
514;Dulcinea;Roche;MIEI;(5)
525;Nadine;Linehan;MIEFIS;(11,3,5,14,13,15)
244;Dulcinea;Pattin;MIEI;(12,14,14,7)
127;Dacia;Nadia;LCC;(7,6)
442;Dacia;Mich;MIEI;(9,10,7)
932;Eolanda;Sharl;MIEI;(1,7,14,11)
107;Susette;Vittoria;LCC;(6,17,0,4,16,7)
695;Rivalee;Hoenack;MIEI;(6,18)
996;Nyssa;Leopold;MIEFIS;(2,10,1)
351;Konstance;Silvan;MIEFIS;(16,1,18,5,16)
680;Ruthe;Esmaria;MIEI;(14,1,9,15)
514;Rivalee;Rese;MIEFIS;(13,19,1,19,0)
316;Marguerite;Moseley;MIEFIS;(7,0,1,13,19,5)
201;Ofilia;Aida;MIEI;(3,4,15,5)
260;Kellen;Garbe;LCC;(14,16)
576;Bettine;Boehike;MIEI;(2,2,19,10)
154;Starla;Bollay;LCC;(18,15,14,10)
957;Margarette;Martguerita;MIEFIS;(7,0,17,8)
629;Christy;Kolnick;LCC;(4,14)
206;Ivett;Jethro;MIEFIS;(19,2)
376;Leeanne;Schalles;LCC;(17)
105;Bobbi;Edvard;LCC;(10,10)
789;Kittie;Rossner;LCC;(11,7,17,12,0,12)
433;Sidoney;Danby;MIEFIS;(17)
848;Marjie;Esmaria;LCC;(12,18)
723;Tani;Bandeen;MIEI;(4,11,13)
851;Alie;Leffen;MIEI;(16,14)
552;Starla;Ackerley;MIEFIS;(17,10,16,3)
201;Laurene;Ricki;MIEI;(5,12,8)
400;Antonietta;Cynar;LCC;(14,17,16,1,15,7)
871;Consuela;Wu;MIEI;(11,9,5,8)
145;Elmira;Wallis;LCC;(10,14,1,6)
668;Jacenta;Montgomery;MIEI;(11,11,2)
381;Harrietta;Gombach;LCC;(9,16,12)
336;Edith;Holbrook;LCC;(15,10,9)
491;Sybille;Elbertina;MIEI;(16)
755;Pearline;Joachim;LCC;(2,14,14,4,3)
417;Kellen;Seligman;LCC;(9,18,19)
267;Bertine;Turne;MIEI;(10,10,6)
631;Nariko;Ortrude;MIEI;(9)
979;Millie;Braun;LCC;(4,11,7,7,15,16)
707;Louella;Lory;MIEFIS;(5,8,6,14,11)
246;Kara-Lynn;Toor;MIEI;(7,18)
431;Jeanna;Maisey;MIEFIS;(13,10)
912;Sara-Ann;Ammann;MIEFIS;(17)
664;Frances;Poll;MIEI;(18,19,16,10,9,0)
657;Sonni;Berl;MIEI;(5,10,7,10)
336;Shell;Franza;LCC;(15,16,1,4,11,3)
997;Kristina;Tice;MIEFIS;(7,17,10,1,12,1)
263;Marguerite;Revkah;MIEI;(12,15)
772;Susan;Diogenes;MIEI;(10,7,17)
125;Averyl;Rocray;LCC;(14,6)
300;Devina;Cohdwell;MIEFIS;(1,6,5,4,13,2)
197;Bill;Thilda;MIEFIS;(5,9,7,12,12,8)
140;Caryl;Wesle;MIEI;(14)
335;Katleen;Tillford;MIEFIS;(0)
905;Kary;Jagir;MIEFIS;(15,8,19,16,16,10)
883;Kassey;Yerkovich;MIEFIS;(19,6,12,12)
102;Ginnie;Clywd;LCC;(16)
954;Kellen;Allina;LCC;(9,9,12)
591;Marcy;Joli;LCC;(10,18,1,19,8,5)
956;Frank;Gilbertson;MIEFIS;(4,0,0,7)
892;Claresta;Corrine;LCC;(3)
568;Hollie;Johnsson;MIEI;(14,18)
889;Stephanie;Lasley;LCC;(15,4,12,11,18)
829;Andeee;Vary;LCC;(16,10,11,12,18,13)
276;Kaia;Kravits;MIEI;(12,0,4,3)
825;Zondra;Felizio;MIEI;(18)
800;Eadie;Primalia;MIEFIS;(4,2,15,11,12)
554;Kathi;Ambrosia;MIEFIS;(10,6,13,1)
754;Charissa;Bibi;MIEI;(14)
612;Briney;Franza;LCC;(19,19)
780;Nyssa;Parette;MIEI;(18,19,2)
665;Gale;Klotz;MIEFIS;(10,2,2,12)
332;Emilia;Tufts;MIEFIS;(4,15,9)
208;Fawne;Persse;LCC;(11,13,3,14)
110;Ebonee;Neils;MIEFIS;(2,9,8)
671;Kellen;Fitzsimmons;MIEI;(12,0,17,9,5)
322;Modestia;Martsen;LCC;(17,10,3)
709;Gilligan;Chapland;MIEI;(18,18,8,10,11)
497;Gertrud;Elbertina;MIEFIS;(8,9,4,13,1)
381;Larine;Eckblad;MIEFIS;(3,19,7,14,7)
395;Ada;Tamar;MIEFIS;(10,5)
976;Dotty;Chauncey;LCC;(5,9,8)
566;Edee;Gunn;MIEFIS;(16,10,8,0,11,9)
132;Jessamyn;Celestine;MIEFIS;(0)
194;Kaia;Lory;MIEI;(17,3,14)
851;Kaja;Garrison;LCC;(6,3,11,19,0)
884;Basia;Wooster;MIEI;(16,0,14)
334;Mara;Weide;MIEI;(8,9,15,0,11,2)
775;Penelopa;Albertine;MIEI;(18,5,6)
143;Xylina;Joseph;MIEI;(0,6,2,3)
736;Claresta;Marden;LCC;(9,3,19,15,5,11)
214;Corry;Glenden;LCC;(19,9,7,1)
906;Orsola;Joachim;MIEFIS;(0,5,11,5)
938;Lory;Dahlia;MIEFIS;(6,13,12,6)
772;Nickie;Manolo;MIEI;(11,7)
416;Meg;Mata;MIEI;(8,12,9)
779;Calla;Othilia;MIEI;(5,3)
564;Harrietta;Brunell;MIEI;(13,9,12,18,3,0)
744;Ronna;Gaspard;LCC;(17,11,16)
752;Elfreda;Wolfgram;LCC;(18,0)
126;Michaelina;Silvan;LCC;(15,17,7,17,0)
458;Marline;Ries;MIEI;(4,4,18,0,11)
695;Alia;Fleeta;MIEI;(15,17,11,16,9)
139;Angelique;Mendez;MIEFIS;(17,9,12,4,0,11)
155;Gilda;Emanuel;MIEFIS;(14,7,4,2,5,10)
570;Cristine;Callista;MIEFIS;(6,13,0,4,2,0)
822;Tomasina;Manolo;MIEI;(0,6,9,8,7,13)
339;Leona;Kellby;LCC;(3,0)
527;Paola;Seumas;MIEI;(6,16)
969;Aeriela;Latini;MIEI;(4,0,6)
339;Rosene;Othilia;MIEFIS;(4,14,11)
528;Minda;Ralfston;MIEI;(5,16,16)
166;Eve;Flyn;LCC;(11)
101;Carly;Even;MIEFIS;(17,2)
911;Rayna;Radu;MIEI;(2,17,17,2,11)
374;Elena;Bevin;MIEFIS;(5,12)
270;Desirae;Wattenberg;MIEFIS;(4,6,18)
290;Rubie;Redmond;LCC;(18,16,17)
640;Randa;Cavan;LCC;(6,10,14,0,14,10)
319;Alex;Astra;LCC;(8,0,0,18,1,5)
123;Fredericka;Havens;LCC;(0,19,1,13,3,6)
519;Sissy;Fiester;MIEI;(12,0,11,12,19,5)
963;Ardeen;Morgun;MIEFIS;(5,5,4,19,2)
803;Binny;Halla;MIEFIS;(9,17,17,3)
861;Carree;Wooster;MIEI;(15,16,19)
660;Leanna;Tarrant;MIEFIS;(8,5,4,15,0)
117;Demetris;Susannah;LCC;(9)
346;Genevra;Ivens;LCC;(8,16,14,11,18)
894;Gilligan;Septima;MIEI;(12,12,18,6)
945;Sharlene;Kirstin;MIEFIS;(5,8,18,8,4)
630;Giustina;Merat;MIEFIS;(6,13,9)
676;Linet;Ethban;MIEI;(0,9,13,8,1,5)
678;Tersina;Charmine;MIEFIS;(14,19,16,1,1)
874;Millie;Kylander;MIEFIS;(12,9,11,5,19)
589;Judy;Lesley;MIEFIS;(10,3,3,11)
728;Jacenta;Nickola;MIEI;(2)
808;Damaris;Cullin;MIEFIS;(7)
944;Inga;Gwenore;MIEI;(19,13,16,7,2,17)
826;Imojean;Liebermann;LCC;(17,18,9)
558;Eolanda;Duwalt;LCC;(18)
960;Emma;Bakerman;MIEFIS;(8,6,1)
922;Wanda;Levey;MIEFIS;(10,16,17,16,0)
976;Nerta;Anastatius;MIEFIS;(8,7,14,14,2)
184;Georgina;Natica;MIEFIS;(15,2,9,13)
587;Mariann;Anton;LCC;(3)
470;Vonny;Ashok;LCC;(5,7,3)
108;Dorthy;Tarrant;LCC;(9,3)
747;Antonietta;Ferino;MIEFIS;(8)
394;Layla;Dielu;MIEI;(13,9)
970;Flo;Leopold;MIEFIS;(19,4)
157;Darlleen;Vins;LCC;(11,17,6,17,8,10)
214;Marti;Markman;LCC;(18,7,6,18,0,9)
400;Janey;Boehike;MIEFIS;(13,1,11,14,9)
454;Sara-Ann;Nerita;MIEFIS;(19,15,8,15,0,18)
294;Ketti;Leifeste;MIEFIS;(17,1,15,18,1,1)
331;Liana;Argus;LCC;(10,6)
941;Karena;Bakerman;MIEI;(3,4,14,0,13)
173;Kial;Selway;MIEI;(6,14,7,11,16)
668;Teddie;Christine;MIEFIS;(1)
867;Juliane;LaRue;MIEFIS;(7,5,0,0,2,9)
661;Dacia;Adalbert;MIEFIS;(15,16,3,11,6)
434;Kristina;Markman;LCC;(14,5,9,4,4)
300;Kary;Wiener;LCC;(0,5,10,1)
471;Dode;Hirsch;MIEFIS;(13,3,5,19)
838;Pamella;Dosia;MIEI;(1)
144;Ofilia;Hartnett;MIEFIS;(12,11,19)
618;Melanie;Fredi;LCC;(6,3,13,9)
159;Ayn;Ferino;MIEFIS;(8,1,2,3)
535;Corly;Lea;LCC;(3,1,17,3,13,1)
250;Gui;Lubin;LCC;(8,18,6,1,0,11)
594;Randa;Urias;MIEI;(15,1,11,17,12)
480;Ivett;Hedve;MIEFIS;(3)
145;Vita;Wesle;MIEFIS;(1,9,17,16,2,17)
894;Priscilla;Sharl;LCC;(11,16,17,1)
122;Cyb;Lalitta;MIEFIS;(1,5,11)
291;Dorthy;Etom;MIEFIS;(18,17,8,15)
284;Giustina;Ogren;LCC;(15,3,14,3,7)
368;Edith;Hourigan;LCC;(10,16)
240;Lynde;Travax;LCC;(2,9)
834;Janis;Weaks;LCC;(12,4,1,6)
852;Caritta;Old;MIEI;(16,12,4)
203;Gretal;Wilona;MIEFIS;(17,17,5)
504;Janey;Simmonds;MIEI;(14,0)
591;Marleah;Buttaro;MIEI;(14,3,7)
623;Kaia;Alexandr;LCC;(8,10)
351;Marti;Sigfrid;MIEI;(15,2)
644;Lyssa;Roche;LCC;(3,14,0,12)
359;Mireielle;Anis;MIEI;(5,6,13,18,13)
524;Raquela;Sherrie;LCC;(0)
513;Doro;Faria;LCC;(16,0,2,8,17)
205;Hyacinthe;Ambrosia;MIEI;(4,14)
518;Juliane;Haldas;LCC;(10,19)
171;Ann-Marie;Zetta;LCC;(13,15,12,1,18)
931;Ardenia;Dowski;LCC;(2,19,15)
139;Penelopa;Yuille;MIEI;(8)
951;Katuscha;Millda;MIEI;(17,18,7,13,17)
688;Clementine;Olnee;LCC;(2,0,2,16,15)
567;Tamqrah;Cookie;LCC;(10,13)
422;Tersina;Merna;LCC;(14,12)
834;Charmaine;Toffic;LCC;(10,2,14)
848;Brynna;Calhoun;MIEFIS;(6,7,10,2,2,2)
508;Arlina;Prober;MIEI;(9,3,12,13,18)
477;Thalia;Jobi;MIEI;(4,6,12,2)
222;Daune;Slifka;MIEFIS;(15,19,15,17,18,7)
323;Tybie;Gavrila;LCC;(18,10)
212;Max;Capello;MIEI;(6)
537;Raina;Kenney;MIEI;(8)
344;Frances;Berriman;MIEFIS;(19,0,14)
814;Orelia;Duwalt;LCC;(15)
683;Reeba;Prouty;MIEFIS;(11)
934;Hope;Nunci;MIEI;(16)
504;Lenna;Sprage;LCC;(18,4,1,16,11,13)
451;Harrietta;Amasa;LCC;(5,16,17,15)
417;Carlie;Greyson;LCC;(9,0,1,6,18)
792;Gui;Justinn;MIEI;(17,7,7,9,12,16)
420;Agathe;Kristi;MIEFIS;(1,9)
988;Karolina;Leary;LCC;(14,19,8,8,17,1)
796;Ivett;Stelle;MIEFIS;(10)
799;Elbertina;Burch;LCC;(11)
493;Bill;Sikorski;MIEFIS;(19,16,16)
264;Emmey;Darrell;MIEI;(4)
956;Elie;Wallis;LCC;(6)
350;Christian;Timon;LCC;(14)
783;Jean;Amethist;MIEFIS;(7,12,3,2,19)
336;Etta;Ciapas;MIEI;(13,4,10,6,13,9)
783;Carly;Herrera;MIEI;(3,17,17)
583;Constance;Berriman;MIEI;(3,10,11,2,1,11)
360;Bee;Vernier;MIEFIS;(13,10,16,8,15)
790;Perry;Schenck;LCC;(5,8,10)
330;Edith;Simmonds;MIEFIS;(9,3,9)
369;Riannon;Kristi;MIEI;(10,8,9,17,4,15)
383;Glynnis;Leary;LCC;(9,15)
540;Marsiella;Shaver;MIEFIS;(5,18)
148;Raf;Arne;MIEFIS;(1,11,9,5)
366;Binny;Masao;MIEI;(6,19,19,7,5,18)
376;Ruthe;Hylan;MIEI;(13,15,3)
158;Jolyn;Pacorro;MIEFIS;(11)
872;Melodie;Claudine;LCC;(10,7,13)
250;Kerrin;Havens;MIEI;(7,11,9)
863;Giustina;Kussell;MIEI;(19,7,1,7,9)
982;Cindelyn;Chick;MIEI;(10,2,13,9,1)
747;Carmencita;Pelagias;MIEI;(15,3,6)
312;Corina;Wiener;MIEI;(3,5,4)
527;Laure;Suzetta;MIEFIS;(13,2,4,10)
770;Lucille;Killigrew;LCC;(4,9,2,15,8)
108;Stevana;Aurelio;MIEFIS;(17,14,6,17,0)
958;Ezmeralda;Monaco;LCC;(5,7,7,1)
435;Myriam;Liebermann;MIEI;(1,19,0,7,1)
126;Marnia;Cornelia;LCC;(10,3)
531;Lorenza;Edison;LCC;(6,9,15,2,12,13)
897;Annaliese;Silvan;MIEFIS;(10,14,15)
928;Fanny;Thomasina;MIEFIS;(14,17,5,8)
314;Bettine;Leler;MIEI;(18,18,14)
643;Roberta;Fleeta;LCC;(13,19,13,3,8)
630;Adore;Oscar;LCC;(15,5,2,13,19,17)
107;Berget;Stilwell;MIEFIS;(6,5,0)
150;Vinita;Edvard;LCC;(11,8,0,14,13,7)
328;Pierette;Dimitris;MIEI;(2,5,19)
229;Renie;Niles;MIEFIS;(16)
246;Gwenneth;Cristi;MIEFIS;(14,15,6)
420;Myrtice;Isidore;MIEI;(17)
870;Karlee;Toffic;MIEFIS;(15,3,14,2,17)
689;Ronna;Natalia;MIEFIS;(12,7)
593;Hannis;Jerald;MIEI;(2,3,9,13)
660;Chloris;Helfand;MIEFIS;(6,4,11,2,16,0)
393;Cathie;Raseda;MIEI;(4,12,11,13,7,8)
128;Gabi;Bethany;MIEFIS;(16,10)
950;Jacenta;Louanna;MIEFIS;(16,6,7,9,18)
737;Jsandye;Thunell;MIEFIS;(4,15)
767;Lizzie;Lia;MIEI;(3,2)
717;Dawn;Cath;MIEFIS;(19,13,8,11)
740;Andree;Sherrie;MIEFIS;(17,10,2)
564;Lolita;Magnolia;MIEFIS;(14,6,4,18,14,3)
377;Silvana;Tound;LCC;(14)
574;Rebeca;Melony;MIEFIS;(6)
756;Lanna;Niles;MIEFIS;(1,10,1,19)
225;Aigneis;Georas;MIEFIS;(19,9)
161;Alexine;Lattie;MIEFIS;(5,13)
227;Kary;Kinnard;MIEFIS;(12)
548;Kayla;Dichy;MIEI;(13)
824;Esmeralda;Aurelio;MIEFIS;(0,13)
215;Iseabal;Velick;MIEI;(15,17,9)
447;Gratia;Calhoun;MIEFIS;(1)
433;Myriam;Abernon;MIEFIS;(5,15,9,2,1,1)
837;Silvana;Adrienne;MIEI;(11,12)
376;Estell;Juliet;MIEFIS;(0)
585;Consuela;Firmin;MIEI;(5,6,12,9)
720;Mildrid;Yoko;MIEFIS;(2,9,9)
107;Gerrie;Briney;MIEFIS;(18,5,11)
506;Cassandra;Nance;MIEFIS;(14,16,9)
655;Jinny;Fontana;MIEI;(8,13,18)
974;Annabela;Maribeth;LCC;(12,18)
762;Teriann;Katrine;LCC;(4,8)
906;Krystle;Marijo;MIEI;(2,8)
275;Gusty;Phaidra;LCC;(10,1,15,14,14,8)
768;Doralynne;Publia;MIEFIS;(9,18,3,6,8,9)
724;Daphne;Letsou;LCC;(5,16,19,17)
423;Eugine;Idelia;MIEFIS;(5,19,13,0)
984;Tera;Brady;MIEFIS;(8,4,15,9,0,12)
590;Bibby;Kronfeld;MIEI;(19,7,9,14)
817;Gwyneth;Lea;LCC;(10,17,17,14,5,17)
420;Ashlee;Sparhawk;LCC;(14,10,3)
728;Livvyy;Gavrila;MIEFIS;(12,6)
634;Maryellen;Giule;LCC;(3,15,10)
586;Frances;Hedve;MIEI;(6,1,0,4,15,16)
835;Meghann;Docilla;LCC;(15)
394;Gilda;Laurianne;LCC;(3,13,6)
499;Ricky;Drisko;MIEFIS;(3,19,14,1)
1000;Doro;Hermes;LCC;(8)
852;Sue;Medrek;MIEI;(18,6,19,17,17,11)
775;Clary;Halsey;LCC;(15,11)
801;Blinni;Anton;LCC;(12,13)
483;Tiffie;Cullin;MIEI;(1,12,0,2,6)
222;Nananne;Kellby;MIEFIS;(15,5,8,7,15,8)
620;Anica;Elbertina;MIEFIS;(7,15,18,10,10,14)
802;Almeta;Wareing;LCC;(10,9)
520;Adele;Rozanna;LCC;(7,9,13,15)
373;Lucy;Gahl;LCC;(5,14,19,4,7)
860;Gaylene;Hourigan;MIEI;(18)
155;Ethel;Francene;MIEFIS;(4,12,19,19)
650;Frieda;Timon;LCC;(6)
712;Nerta;Olin;LCC;(15,15,6,0,11,16)
979;Michaelina;Briney;MIEI;(3,9,8,7,1,2)
771;Ofilia;Toor;MIEI;(6,16,12,13)
273;Dagmar;Hunfredo;LCC;(7,10)
623;Gusella;Chrystel;MIEI;(11)
691;Lita;Meter;MIEFIS;(5,16,14,12)
418;Dione;Neva;MIEI;(18,19,4,2)
629;Olivette;Dorothy;LCC;(0,5,19)
520;Tiffie;Martsen;LCC;(9,13,8,1,11)
571;Yvonne;Ariella;LCC;(7)
712;Kerrin;Montgomery;MIEI;(14,15,5,0,6)
906;Vonny;Cohdwell;MIEFIS;(16,2)
641;Kimberley;Pearse;LCC;(5,13,6,11,15)
708;Cyndie;Mozelle;MIEI;(2,15,8,15,16)
700;Yolane;Pauly;LCC;(17)
518;Renae;Naashom;MIEFIS;(9,9)
592;Kelly;Holtz;MIEFIS;(17,15,7)
616;Olivette;Teryn;LCC;(2,9,3,17)
849;Meg;Harday;MIEI;(3,11,6,4)
617;Talya;Tillford;MIEFIS;(4,17,17,8)
613;Etta;Nore;MIEI;(9)
752;Magdalena;Leffen;MIEI;(18,1,13,16,15,13)
995;Raquela;Carvey;MIEI;(8,11,11)
838;Morganica;Dorcy;LCC;(6,0,5,13,6)
766;Joane;Palocz;MIEFIS;(9,5,12)
553;Maye;Bari;LCC;(9,2,0)
160;Kathi;Lowry;MIEFIS;(10,10,5,18,0)
310;Althea;Bibi;MIEFIS;(13,7,18,16,1)
981;Odessa;Moseley;MIEFIS;(3)
881;Suzette;Winthorpe;MIEI;(15,9,8)
358;Lizzie;Kaja;MIEFIS;(1,6,18,2,11)
478;Meriel;Wilkinson;LCC;(17,17,15,4,1,14)
220;Melisent;Annabella;MIEI;(1)
107;Myrtice;Orelee;LCC;(4,14,0,0,3,19)
417;Oralee;Federica;MIEI;(0,19)
709;Barbara;Malanie;MIEFIS;(1,7)
926;Kellen;Yorick;MIEFIS;(0)
629;Celisse;Bethany;LCC;(15,0,2,9,16)
825;Marjie;Dorcy;LCC;(16,18,6,19,10,19)
163;Jany;Eben;LCC;(17,3,6)
582;Nessie;Medrek;MIEFIS;(13,16)
498;Teriann;Briney;MIEFIS;(7)
805;Starla;Dorothy;MIEI;(2,4,6)
536;Britte;Redmond;LCC;(13,19,5,12,5,15)
331;Linet;Fairweather;LCC;(2)
188;Tori;Pettiford;MIEFIS;(18,13,9,18,14,13)
765;Jeanna;Israeli;MIEI;(2)
940;Michaelina;Persse;MIEFIS;(17,9,14)
956;Tami;Jefferey;LCC;(19,14)
294;Darlleen;Zenas;MIEFIS;(15,8,12,11,2)
939;Orelia;Virgin;MIEFIS;(16,14,11,7,14,15)
253;Jessy;Infield;MIEFIS;(1,4,0,9,10,8)
628;Marleah;Ellerey;LCC;(1,7,19,0)
140;Suzette;Rhu;MIEI;(9,12,1,13)
627;Olwen;Nance;MIEI;(11,4,13,11,19)
922;Petronia;Linskey;LCC;(11,3)
464;Maye;Howlyn;MIEFIS;(9,15)
389;Di;Rodmann;LCC;(18)
378;Joceline;Bigner;LCC;(18,2,2,12)
955;Maurene;Flyn;LCC;(1,18,3,3,10)
380;Farrah;Nea;LCC;(11)
890;Bobinette;Pernick;MIEFIS;(19,16,10)
360;Ariela;Frodi;MIEFIS;(9)
340;Constance;Chandler;LCC;(2,5,0,3)
768;Kial;Nance;LCC;(11,3,19,8,7)
856;Alexine;Alva;MIEFIS;(7,1,3,19,8)
689;Roxane;Rocray;LCC;(18,18)
298;Zondra;Melan;MIEI;(18,0,0,18)
727;Karina;Bigner;LCC;(1,17,16)
493;Lisette;Jotham;MIEI;(14,12,11,14,15,5)
273;Lynnea;Huggins;MIEI;(0,13,17,18,5,1)
795;Romona;Kravits;MIEFIS;(2)
150;Sheelagh;Shaddock;LCC;(8,8,11,4,7,16)
977;Marti;Ailyn;LCC;(13,9,16,10)
424;Lulita;Dawkins;LCC;(15)
941;Nikki;Duwalt;MIEFIS;(10,12,19,18,4,18)
287;Sarette;Dahlia;MIEFIS;(18,8,17,16)
492;Charmaine;Kamaria;LCC;(7)
292;Abbie;Joli;LCC;(10)
423;Maryellen;Keelia;MIEI;(2,17,19)
469;Ketti;Ax;MIEI;(7,17,5,13,5,1)
425;Catharine;Chabot;LCC;(1,7,0)
236;Maye;Dimitris;MIEFIS;(11)
144;Halette;Rudolph;LCC;(0)
641;Karena;Wiener;MIEI;(2,14)
